Context_ID,Group,Retailer,Store,Date,Hour,Product_Number,Product_Name,Group_Respondents,Actual_Price,Peer_Group_Count,Peer_Group_Unique_Prices,Peer_Group_Min,Peer_Group_Median,Peer_Group_Max,Peer_Deviation_Pct,Peer_Max_Min_Spread_Pct,Peer_Price_Position,OOF_Predicted_Price,OOF_Model_Deviation_Pct,Evidence_Score,Evidence_Level,Final_Signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_4,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,4,"Kellogg's Corn Flakes, 18 oz.",7,7.99,5,2,7.01,7.99,7.99,0.0,13.980028530670477,1.0,6.981748989557363,14.44123831937647,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_4,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,4,"Kellogg's Corn Flakes, 18 oz.",3,7.99,5,2,7.01,7.99,7.99,0.0,13.980028530670477,1.0,6.981748989557363,14.44123831937647,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_5,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,5,"Signature Select Corn Flakes, 18 oz.",3,4.99,5,1,4.99,4.99,4.99,0.0,0.0,0.5,3.4753593377665504,43.582274954245115,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_5,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,5,"Signature Select Corn Flakes, 18 oz.",9,4.99,5,1,4.99,4.99,4.99,0.0,0.0,0.5,3.4753593377665504,43.582274954245115,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_5,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,5,"Signature Select Corn Flakes, 18 oz.",10,4.99,5,1,4.99,4.99,4.99,0.0,0.0,0.5,3.4753593377665504,43.582274954245115,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_5,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,5,"Signature Select Corn Flakes, 18 oz.",7,4.99,5,1,4.99,4.99,4.99,0.0,0.0,0.5,3.4753593377665504,43.582274954245115,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_5,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,5,"Signature Select Corn Flakes, 18 oz.",3,4.99,5,1,4.99,4.99,4.99,0.0,0.0,0.5,3.4753593377665504,43.582274954245115,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_6,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",3,6.47,5,2,6.47,6.99,6.99,-7.439198855507878,8.037094281298307,0.0,7.774073288878993,-16.774646191521047,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_6,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",9,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,9.241745558494443,-24.364937816587883,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_6,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",10,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,9.241745558494443,-24.364937816587883,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_6,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",7,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,9.241745558494443,-24.364937816587883,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_6,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",3,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,9.241745558494443,-24.364937816587883,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_7,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",3,3.99,5,1,3.99,3.99,3.99,0.0,0.0,0.5,4.334513763875248,-7.948152495131023,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_7,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",9,3.99,5,1,3.99,3.99,3.99,0.0,0.0,0.5,4.334513763875248,-7.948152495131023,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_7,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",10,3.99,5,1,3.99,3.99,3.99,0.0,0.0,0.5,4.334513763875248,-7.948152495131023,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_7,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",7,3.99,5,1,3.99,3.99,3.99,0.0,0.0,0.5,4.334513763875248,-7.948152495131023,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_7,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",3,3.99,5,1,3.99,3.99,3.99,0.0,0.0,0.5,4.334513763875248,-7.948152495131023,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_8,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,8,"Signature Select Saltine Crackers, 16 oz.",3,3.99,5,1,3.99,3.99,3.99,0.0,0.0,0.5,3.330177656270072,19.813427745742395,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_8,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,8,"Signature Select Saltine Crackers, 16 oz.",9,3.99,5,1,3.99,3.99,3.99,0.0,0.0,0.5,3.330177656270072,19.813427745742395,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_8,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,8,"Signature Select Saltine Crackers, 16 oz.",10,3.99,5,1,3.99,3.99,3.99,0.0,0.0,0.5,3.330177656270072,19.813427745742395,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_8,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,8,"Signature Select Saltine Crackers, 16 oz.",7,3.99,5,1,3.99,3.99,3.99,0.0,0.0,0.5,3.330177656270072,19.813427745742395,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_8,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,8,"Signature Select Saltine Crackers, 16 oz.",3,3.99,5,1,3.99,3.99,3.99,0.0,0.0,0.5,3.330177656270072,19.813427745742395,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_9,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",3,4.31,5,3,4.31,4.89,4.89,-11.860940695296529,13.457076566125291,0.0,5.140157121871756,-16.150423074411002,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_9,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",9,4.69,5,3,4.31,4.89,4.89,-4.089979550102241,13.457076566125291,0.6551724137931048,5.111180337024317,-8.24037324555691,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_9,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",10,4.89,5,3,4.31,4.89,4.89,0.0,13.457076566125291,1.0,5.111180337024317,-4.327382765623311,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_9,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",7,4.89,5,3,4.31,4.89,4.89,0.0,13.457076566125291,1.0,5.111180337024317,-4.327382765623311,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_9,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",3,4.89,5,3,4.31,4.89,4.89,0.0,13.457076566125291,1.0,5.111180337024317,-4.327382765623311,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-A,Target,Target-MN,2025-09-08,13:00 EST,1,Honeycrisp apples (1 apple),15,1.81,7,3,1.79,1.79,1.91,1.1173184357541999,6.703910614525133,0.16666666666666696,1.8264487629277837,-0.9005871536969079,4.4692737430167995,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-B,Target,Target-MN,2025-09-08,13:00 EST,1,Honeycrisp apples (1 apple),4,1.81,7,3,1.79,1.79,1.91,1.1173184357541999,6.703910614525133,0.16666666666666696,1.8264487629277837,-0.9005871536969079,4.4692737430167995,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-C,Target,Target-MN,2025-09-08,13:00 EST,1,Honeycrisp apples (1 apple),14,1.79,7,3,1.79,1.79,1.91,0.0,6.703910614525133,0.0,1.8264487629277837,-1.9956082901201433,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-D,Target,Target-MN,2025-09-08,13:00 EST,1,Honeycrisp apples (1 apple),4,1.79,7,3,1.79,1.79,1.91,0.0,6.703910614525133,0.0,1.8264487629277837,-1.9956082901201433,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-E,Target,Target-MN,2025-09-08,13:00 EST,1,Honeycrisp apples (1 apple),14,1.79,7,3,1.79,1.79,1.91,0.0,6.703910614525133,0.0,1.8264487629277837,-1.9956082901201433,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-F,Target,Target-MN,2025-09-08,13:00 EST,1,Honeycrisp apples (1 apple),3,1.79,7,3,1.79,1.79,1.91,0.0,6.703910614525133,0.0,1.8264487629277837,-1.9956082901201433,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-G,Target,Target-MN,2025-09-08,13:00 EST,1,Honeycrisp apples (1 apple),3,1.91,7,3,1.79,1.79,1.91,6.703910614525133,6.703910614525133,1.0,1.8264487629277837,4.57451852841928,26.81564245810053,Noticeably above peers,Moderate signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-A,Target,Target-MN,2025-09-08,13:00 EST,10,"Market Pantry Eggs, Large 12 ct.",15,2.99,7,1,2.99,2.99,2.99,0.0,0.0,0.5,3.173810259049827,-5.791469686182693,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-B,Target,Target-MN,2025-09-08,13:00 EST,10,"Market Pantry Eggs, Large 12 ct.",4,2.99,7,1,2.99,2.99,2.99,0.0,0.0,0.5,3.173810259049827,-5.791469686182693,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-C,Target,Target-MN,2025-09-08,13:00 EST,10,"Market Pantry Eggs, Large 12 ct.",14,2.99,7,1,2.99,2.99,2.99,0.0,0.0,0.5,3.173810259049827,-5.791469686182693,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-D,Target,Target-MN,2025-09-08,13:00 EST,10,"Market Pantry Eggs, Large 12 ct.",4,2.99,7,1,2.99,2.99,2.99,0.0,0.0,0.5,3.173810259049827,-5.791469686182693,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-E,Target,Target-MN,2025-09-08,13:00 EST,10,"Market Pantry Eggs, Large 12 ct.",14,2.99,7,1,2.99,2.99,2.99,0.0,0.0,0.5,3.173810259049827,-5.791469686182693,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-F,Target,Target-MN,2025-09-08,13:00 EST,10,"Market Pantry Eggs, Large 12 ct.",3,2.99,7,1,2.99,2.99,2.99,0.0,0.0,0.5,3.173810259049827,-5.791469686182693,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-G,Target,Target-MN,2025-09-08,13:00 EST,10,"Market Pantry Eggs, Large 12 ct.",3,2.99,7,1,2.99,2.99,2.99,0.0,0.0,0.5,3.173810259049827,-5.791469686182693,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-A,Target,Target-MN,2025-09-08,13:00 EST,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",15,13.99,7,3,13.99,14.49,14.99,-3.450655624568666,7.147962830593281,0.0,15.403413522994994,-9.175975967177507,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-B,Target,Target-MN,2025-09-08,13:00 EST,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",4,13.99,7,3,13.99,14.49,14.99,-3.450655624568666,7.147962830593281,0.0,15.403413522994994,-9.175975967177507,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-C,Target,Target-MN,2025-09-08,13:00 EST,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",14,14.49,7,3,13.99,14.49,14.99,0.0,7.147962830593281,0.5,15.403413522994994,-5.929942227619889,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-D,Target,Target-MN,2025-09-08,13:00 EST,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",4,14.49,7,3,13.99,14.49,14.99,0.0,7.147962830593281,0.5,15.403413522994994,-5.929942227619889,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-E,Target,Target-MN,2025-09-08,13:00 EST,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",14,14.99,7,3,13.99,14.49,14.99,3.450655624568677,7.147962830593281,1.0,15.403413522994994,-2.6839084880622477,13.802622498274708,Slightly above peers,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-F,Target,Target-MN,2025-09-08,13:00 EST,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",3,14.99,7,3,13.99,14.49,14.99,3.450655624568677,7.147962830593281,1.0,15.403413522994994,-2.6839084880622477,13.802622498274708,Slightly above peers,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-G,Target,Target-MN,2025-09-08,13:00 EST,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",3,14.99,7,3,13.99,14.49,14.99,3.450655624568677,7.147962830593281,1.0,15.403413522994994,-2.6839084880622477,13.802622498274708,Slightly above peers,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-A,Target,Target-MN,2025-09-08,13:00 EST,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",15,8.99,7,2,8.99,8.99,9.59,0.0,6.674082313681865,0.0,9.03747015893287,-0.5252593712406051,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-B,Target,Target-MN,2025-09-08,13:00 EST,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",4,8.99,7,2,8.99,8.99,9.59,0.0,6.674082313681865,0.0,9.03747015893287,-0.5252593712406051,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-C,Target,Target-MN,2025-09-08,13:00 EST,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",14,8.99,7,2,8.99,8.99,9.59,0.0,6.674082313681865,0.0,9.03747015893287,-0.5252593712406051,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-D,Target,Target-MN,2025-09-08,13:00 EST,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",4,8.99,7,2,8.99,8.99,9.59,0.0,6.674082313681865,0.0,9.03747015893287,-0.5252593712406051,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-E,Target,Target-MN,2025-09-08,13:00 EST,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",14,8.99,7,2,8.99,8.99,9.59,0.0,6.674082313681865,0.0,9.03747015893287,-0.5252593712406051,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-F,Target,Target-MN,2025-09-08,13:00 EST,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",3,8.99,7,2,8.99,8.99,9.59,0.0,6.674082313681865,0.0,9.03747015893287,-0.5252593712406051,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-G,Target,Target-MN,2025-09-08,13:00 EST,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",3,9.59,7,2,8.99,8.99,9.59,6.674082313681873,6.674082313681865,1.0,9.03747015893287,6.113766699644296,26.69632925472749,Noticeably above peers,Moderate signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-A,Target,Target-MN,2025-09-08,13:00 EST,13,"Heinz Tomato Ketchup, 20 oz.",15,3.99,7,2,3.69,3.99,3.99,0.0,8.130081300813014,1.0,4.394255041501905,-9.199626277580265,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-B,Target,Target-MN,2025-09-08,13:00 EST,13,"Heinz Tomato Ketchup, 20 oz.",4,3.99,7,2,3.69,3.99,3.99,0.0,8.130081300813014,1.0,4.394255041501905,-9.199626277580265,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-C,Target,Target-MN,2025-09-08,13:00 EST,13,"Heinz Tomato Ketchup, 20 oz.",14,3.99,7,2,3.69,3.99,3.99,0.0,8.130081300813014,1.0,4.394255041501905,-9.199626277580265,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-D,Target,Target-MN,2025-09-08,13:00 EST,13,"Heinz Tomato Ketchup, 20 oz.",4,3.99,7,2,3.69,3.99,3.99,0.0,8.130081300813014,1.0,4.394255041501905,-9.199626277580265,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-E,Target,Target-MN,2025-09-08,13:00 EST,13,"Heinz Tomato Ketchup, 20 oz.",14,3.69,7,2,3.69,3.99,3.99,-7.518796992481214,8.130081300813014,0.0,4.394255041501905,-16.026722046183263,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-F,Target,Target-MN,2025-09-08,13:00 EST,13,"Heinz Tomato Ketchup, 20 oz.",3,3.69,7,2,3.69,3.99,3.99,-7.518796992481214,8.130081300813014,0.0,4.394255041501905,-16.026722046183263,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-G,Target,Target-MN,2025-09-08,13:00 EST,13,"Heinz Tomato Ketchup, 20 oz.",3,3.99,7,2,3.69,3.99,3.99,0.0,8.130081300813014,1.0,4.394255041501905,-9.199626277580265,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-A,Target,Target-MN,2025-09-08,13:00 EST,14,"Skippy Creamy Peanut Butter, 16 oz.",15,3.79,7,2,3.79,3.79,3.99,0.0,5.277044854881271,0.0,3.9770301933931282,-4.7027602079520054,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-B,Target,Target-MN,2025-09-08,13:00 EST,14,"Skippy Creamy Peanut Butter, 16 oz.",4,3.79,7,2,3.79,3.79,3.99,0.0,5.277044854881271,0.0,3.9770301933931282,-4.7027602079520054,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-C,Target,Target-MN,2025-09-08,13:00 EST,14,"Skippy Creamy Peanut Butter, 16 oz.",14,3.79,7,2,3.79,3.79,3.99,0.0,5.277044854881271,0.0,3.9770301933931282,-4.7027602079520054,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-D,Target,Target-MN,2025-09-08,13:00 EST,14,"Skippy Creamy Peanut Butter, 16 oz.",4,3.79,7,2,3.79,3.79,3.99,0.0,5.277044854881271,0.0,3.9770301933931282,-4.7027602079520054,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-E,Target,Target-MN,2025-09-08,13:00 EST,14,"Skippy Creamy Peanut Butter, 16 oz.",14,3.99,7,2,3.79,3.79,3.99,5.277044854881274,5.277044854881271,1.0,3.9770301933931282,0.32611788133813935,21.108179419525097,Noticeably above peers,Moderate signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-F,Target,Target-MN,2025-09-08,13:00 EST,14,"Skippy Creamy Peanut Butter, 16 oz.",3,3.99,7,2,3.79,3.79,3.99,5.277044854881274,5.277044854881271,1.0,3.9770301933931282,0.32611788133813935,21.108179419525097,Noticeably above peers,Moderate signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-G,Target,Target-MN,2025-09-08,13:00 EST,14,"Skippy Creamy Peanut Butter, 16 oz.",3,3.99,7,2,3.79,3.79,3.99,5.277044854881274,5.277044854881271,1.0,3.9770301933931282,0.32611788133813935,21.108179419525097,Noticeably above peers,Moderate signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-A,Target,Target-MN,2025-09-08,13:00 EST,15,"Quaker 1-Minute Oats, 42 oz.",15,5.99,7,3,5.99,5.99,6.69,0.0,11.686143572621036,0.0,5.2624315858959,13.825707797400977,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-B,Target,Target-MN,2025-09-08,13:00 EST,15,"Quaker 1-Minute Oats, 42 oz.",4,5.99,7,3,5.99,5.99,6.69,0.0,11.686143572621036,0.0,5.2624315858959,13.825707797400977,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-C,Target,Target-MN,2025-09-08,13:00 EST,15,"Quaker 1-Minute Oats, 42 oz.",14,5.99,7,3,5.99,5.99,6.69,0.0,11.686143572621036,0.0,5.2624315858959,13.825707797400977,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-D,Target,Target-MN,2025-09-08,13:00 EST,15,"Quaker 1-Minute Oats, 42 oz.",4,5.99,7,3,5.99,5.99,6.69,0.0,11.686143572621036,0.0,5.2624315858959,13.825707797400977,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-E,Target,Target-MN,2025-09-08,13:00 EST,15,"Quaker 1-Minute Oats, 42 oz.",14,6.69,7,3,5.99,5.99,6.69,11.686143572621033,11.686143572621036,1.0,5.2624315858959,27.12754343315733,46.74457429048413,Substantially above peers,High signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-F,Target,Target-MN,2025-09-08,13:00 EST,15,"Quaker 1-Minute Oats, 42 oz.",3,6.69,7,3,5.99,5.99,6.69,11.686143572621033,11.686143572621036,1.0,5.2624315858959,27.12754343315733,46.74457429048413,Substantially above peers,High signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-G,Target,Target-MN,2025-09-08,13:00 EST,15,"Quaker 1-Minute Oats, 42 oz.",3,6.59,7,3,5.99,5.99,6.69,10.016694490818034,11.686143572621036,0.8571428571428564,5.2624315858959,25.227281199477837,40.06677796327214,Substantially above peers,High signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-A,Target,Target-MN,2025-09-08,13:00 EST,16,"Good & Gather Quick Oats, 42 oz.",15,4.99,7,1,4.99,4.99,4.99,0.0,0.0,0.5,3.1172901329229843,60.074930058596635,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-B,Target,Target-MN,2025-09-08,13:00 EST,16,"Good & Gather Quick Oats, 42 oz.",4,4.99,7,1,4.99,4.99,4.99,0.0,0.0,0.5,3.1172901329229843,60.074930058596635,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-C,Target,Target-MN,2025-09-08,13:00 EST,16,"Good & Gather Quick Oats, 42 oz.",14,4.99,7,1,4.99,4.99,4.99,0.0,0.0,0.5,3.1172901329229843,60.074930058596635,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-D,Target,Target-MN,2025-09-08,13:00 EST,16,"Good & Gather Quick Oats, 42 oz.",4,4.99,7,1,4.99,4.99,4.99,0.0,0.0,0.5,3.1172901329229843,60.074930058596635,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-E,Target,Target-MN,2025-09-08,13:00 EST,16,"Good & Gather Quick Oats, 42 oz.",14,4.99,7,1,4.99,4.99,4.99,0.0,0.0,0.5,3.1172901329229843,60.074930058596635,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-F,Target,Target-MN,2025-09-08,13:00 EST,16,"Good & Gather Quick Oats, 42 oz.",3,4.99,7,1,4.99,4.99,4.99,0.0,0.0,0.5,3.1172901329229843,60.074930058596635,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-G,Target,Target-MN,2025-09-08,13:00 EST,16,"Good & Gather Quick Oats, 42 oz.",3,4.99,7,1,4.99,4.99,4.99,0.0,0.0,0.5,3.1172901329229843,60.074930058596635,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_17,3-A,Target,Target-MN,2025-09-08,13:00 EST,17,"Barilla Penne, Non-GMO Pasta Made with Durum Wheat, 16 oz.",15,1.99,7,2,1.69,1.99,1.99,0.0,17.751479289940832,1.0,1.863689244100939,6.777458006954085,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_17,3-B,Target,Target-MN,2025-09-08,13:00 EST,17,"Barilla Penne, Non-GMO Pasta Made with Durum Wheat, 16 oz.",4,1.99,7,2,1.69,1.99,1.99,0.0,17.751479289940832,1.0,1.863689244100939,6.777458006954085,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_17,3-C,Target,Target-MN,2025-09-08,13:00 EST,17,"Barilla Penne, Non-GMO Pasta Made with Durum Wheat, 16 oz.",14,1.99,7,2,1.69,1.99,1.99,0.0,17.751479289940832,1.0,1.863689244100939,6.777458006954085,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_17,3-D,Target,Target-MN,2025-09-08,13:00 EST,17,"Barilla Penne, Non-GMO Pasta Made with Durum Wheat, 16 oz.",4,1.99,7,2,1.69,1.99,1.99,0.0,17.751479289940832,1.0,1.863689244100939,6.777458006954085,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_17,3-E,Target,Target-MN,2025-09-08,13:00 EST,17,"Barilla Penne, Non-GMO Pasta Made with Durum Wheat, 16 oz.",14,1.69,7,2,1.69,1.99,1.99,-15.07537688442211,17.751479289940832,0.0,1.863689244100939,-9.319646215199807,0.0,Within observed peer range,Low signal
